Date1,Order1,Product,Qty,LineTotal,Textbox19,Textbox20,Textbox24,Textbox25,Textbox29,Textbox30
"30 maja, 2013",SO51140,"Long-Sleeve Logo Jersey, XL",7,"$209,96",139,"$3362,43",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51140,"Half-Finger Gloves, S",11,"$153,12",139,"$3362,43",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51140,"Long-Sleeve Logo Jersey, L",14,"$397,80",139,"$3362,43",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51143,"Classic Vest, S",3,"$114,30",128,"$3052,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51143,"Short-Sleeve Classic Jersey, L",13,"$398,94",128,"$3052,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51143,"Racing Socks, L",5,"$26,97",128,"$3052,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51143,"Long-Sleeve Logo Jersey, L",20,"$522,40",128,"$3052,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51143,"Long-Sleeve Logo Jersey, XL",5,"$149,97",128,"$3052,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51143,"Half-Finger Gloves, M",14,"$194,88",128,"$3052,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51143,"Short-Sleeve Classic Jersey, XL",15,"$423,15",128,"$3052,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51143,"Classic Vest, M",17,"$564,04",128,"$3052,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51143,"Half-Finger Gloves, L",4,"$58,78",128,"$3052,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51143,"Short-Sleeve Classic Jersey, S",12,"$368,25",128,"$3052,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51143,"Racing Socks, M",1,"$5,39",128,"$3052,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51143,AWC Logo Cap,12,"$61,32",128,"$3052,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51143,"Half-Finger Gloves, S",3,"$44,08",128,"$3052,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51143,"Long-Sleeve Logo Jersey, M",4,"$119,98",128,"$3052,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51144,"Half-Finger Gloves, M",3,"$44,08",30,"$738,77",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51144,"Short-Sleeve Classic Jersey, L",5,"$161,97",30,"$738,77",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51144,"Racing Socks, L",4,"$21,58",30,"$738,77",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51144,"Long-Sleeve Logo Jersey, L",4,"$119,98",30,"$738,77",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51144,"Short-Sleeve Classic Jersey, XL",2,"$64,79",30,"$738,77",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51144,"Classic Vest, M",5,"$190,50",30,"$738,77",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51144,AWC Logo Cap,4,"$21,58",30,"$738,77",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51144,"Classic Vest, S",3,"$114,30",30,"$738,77",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51145,"Long-Sleeve Logo Jersey, M",5,"$149,97",22,"$349,67",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51145,"Racing Socks, L",5,"$26,97",22,"$349,67",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51145,"Racing Socks, M",8,"$43,15",22,"$349,67",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51145,"Short-Sleeve Classic Jersey, S",4,"$129,58",22,"$349,67",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51147,"Classic Vest, S",10,"$381,00",126,"$3198,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51147,AWC Logo Cap,10,"$53,94",126,"$3198,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51147,"Half-Finger Gloves, S",11,"$153,12",126,"$3198,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51147,"Long-Sleeve Logo Jersey, M",10,"$299,94",126,"$3198,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51147,"Racing Socks, L",1,"$5,39",126,"$3198,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51147,"Short-Sleeve Classic Jersey, S",4,"$129,58",126,"$3198,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51147,"Half-Finger Gloves, L",6,"$88,16",126,"$3198,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51147,"Half-Finger Gloves, M",6,"$88,16",126,"$3198,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51147,"Short-Sleeve Classic Jersey, L",16,"$451,36",126,"$3198,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51147,"Short-Sleeve Classic Jersey, XL",12,"$368,25",126,"$3198,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51147,"Classic Vest, M",16,"$530,86",126,"$3198,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51147,"Long-Sleeve Logo Jersey, XL",8,"$239,95",126,"$3198,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51147,"Racing Socks, M",2,"$10,79",126,"$3198,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51147,"Long-Sleeve Logo Jersey, L",14,"$397,80",126,"$3198,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51148,AWC Logo Cap,1,"$5,39",1,"$5,39",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51149,"Long-Sleeve Logo Jersey, M",2,"$59,99",17,"$221,90",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51149,"Short-Sleeve Classic Jersey, S",3,"$97,18",17,"$221,90",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51149,"Racing Socks, M",2,"$10,79",17,"$221,90",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51149,"Racing Socks, L",10,"$53,94",17,"$221,90",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51150,"Half-Finger Gloves, L",2,"$29,39",2,"$29,39",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51151,"Short-Sleeve Classic Jersey, XL",18,"$507,78",137,"$3035,44",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51151,"Long-Sleeve Logo Jersey, XL",9,"$269,95",137,"$3035,44",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51151,"Half-Finger Gloves, S",10,"$146,94",137,"$3035,44",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51151,"Short-Sleeve Classic Jersey, L",13,"$398,94",137,"$3035,44",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51151,"Short-Sleeve Classic Jersey, S",8,"$259,15",137,"$3035,44",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51151,"Classic Vest, M",2,"$76,20",137,"$3035,44",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51151,"Racing Socks, L",2,"$10,79",137,"$3035,44",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51151,"Long-Sleeve Logo Jersey, L",6,"$179,96",137,"$3035,44",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51151,"Long-Sleeve Logo Jersey, M",13,"$369,39",137,"$3035,44",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51151,"Half-Finger Gloves, L",7,"$102,86",137,"$3035,44",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51151,"Half-Finger Gloves, M",6,"$88,16",137,"$3035,44",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51151,"Racing Socks, M",2,"$10,79",137,"$3035,44",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51151,AWC Logo Cap,27,"$109,23",137,"$3035,44",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51151,"Classic Vest, S",14,"$505,31",137,"$3035,44",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51153,"Racing Socks, L",6,"$32,36",10,"$53,94",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51153,"Racing Socks, M",4,"$21,58",10,"$53,94",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51154,"Half-Finger Gloves, M",8,"$117,55",143,"$3798,38",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51154,"Half-Finger Gloves, S",11,"$153,12",143,"$3798,38",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51154,AWC Logo Cap,3,"$16,18",143,"$3798,38",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51154,"Short-Sleeve Classic Jersey, XL",19,"$535,99",143,"$3798,38",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51154,"Long-Sleeve Logo Jersey, XL",7,"$209,96",143,"$3798,38",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51154,"Racing Socks, M",4,"$21,58",143,"$3798,38",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51154,"Classic Vest, S",29,"$828,68",143,"$3798,38",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51154,"Half-Finger Gloves, L",1,"$14,69",143,"$3798,38",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51154,"Short-Sleeve Classic Jersey, L",10,"$323,94",143,"$3798,38",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51154,"Long-Sleeve Logo Jersey, L",10,"$299,94",143,"$3798,38",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51154,"Racing Socks, L",1,"$5,39",143,"$3798,38",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51154,"Long-Sleeve Logo Jersey, M",14,"$397,80",143,"$3798,38",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51154,"Classic Vest, M",14,"$505,31",143,"$3798,38",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51154,"Short-Sleeve Classic Jersey, S",12,"$368,25",143,"$3798,38",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51155,"Racing Socks, L",7,"$37,76",15,"$228,51",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51155,"Racing Socks, M",2,"$10,79",15,"$228,51",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51155,"Long-Sleeve Logo Jersey, XL",6,"$179,96",15,"$228,51",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51156,"Women's Mountain Shorts, S",16,"$585,12",24,"$921,07",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51156,"Women's Mountain Shorts, L",6,"$251,96",24,"$921,07",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51156,"Women's Mountain Shorts, M",2,"$83,99",24,"$921,07",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51157,"Classic Vest, S",20,"$663,58",137,"$3565,49",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51157,"Short-Sleeve Classic Jersey, S",9,"$291,55",137,"$3565,49",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51157,"Half-Finger Gloves, L",7,"$102,86",137,"$3565,49",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51157,"Short-Sleeve Classic Jersey, XL",6,"$194,36",137,"$3565,49",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51157,"Classic Vest, M",19,"$630,40",137,"$3565,49",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51157,"Half-Finger Gloves, S",12,"$167,04",137,"$3565,49",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51157,"Long-Sleeve Logo Jersey, M",10,"$299,94",137,"$3565,49",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51157,"Women's Mountain Shorts, L",3,"$125,98",137,"$3565,49",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51157,AWC Logo Cap,14,"$71,54",137,"$3565,49",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51157,"Long-Sleeve Logo Jersey, L",9,"$269,95",137,"$3565,49",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51157,"Long-Sleeve Logo Jersey, XL",7,"$209,96",137,"$3565,49",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51157,"Short-Sleeve Classic Jersey, L",17,"$479,57",137,"$3565,49",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51157,"Half-Finger Gloves, M",4,"$58,78",137,"$3565,49",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51158,"Racing Socks, L",9,"$48,55",11,"$59,33",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51158,"Racing Socks, M",2,"$10,79",11,"$59,33",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51159,"Half-Finger Gloves, L",1,"$14,69",1,"$14,69",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51160,"Long-Sleeve Logo Jersey, M",5,"$149,97",161,"$4090,65",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51160,"Short-Sleeve Classic Jersey, L",12,"$368,25",161,"$4090,65",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51160,"Short-Sleeve Classic Jersey, S",9,"$291,55",161,"$4090,65",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51160,"Women's Mountain Shorts, S",16,"$585,12",161,"$4090,65",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51160,"Classic Vest, S",19,"$630,40",161,"$4090,65",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51160,"Long-Sleeve Logo Jersey, XL",4,"$119,98",161,"$4090,65",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51160,"Half-Finger Gloves, S",7,"$102,86",161,"$4090,65",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51160,"Short-Sleeve Classic Jersey, XL",20,"$564,20",161,"$4090,65",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51160,"Classic Vest, M",15,"$497,68",161,"$4090,65",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51160,AWC Logo Cap,20,"$93,95",161,"$4090,65",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51160,"Half-Finger Gloves, L",2,"$29,39",161,"$4090,65",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51160,"Long-Sleeve Logo Jersey, L",14,"$397,80",161,"$4090,65",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51160,"Half-Finger Gloves, M",17,"$217,53",161,"$4090,65",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51160,"Women's Mountain Shorts, M",1,"$41,99",161,"$4090,65",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51161,"Long-Sleeve Logo Jersey, M",1,"$29,99",2,"$62,39",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51161,"Short-Sleeve Classic Jersey, S",1,"$32,39",2,"$62,39",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51164,"Women's Mountain Shorts, S",3,"$125,98",8,"$335,95",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51164,"Women's Mountain Shorts, M",2,"$83,99",8,"$335,95",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51164,"Women's Mountain Shorts, L",3,"$125,98",8,"$335,95",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51168,"Classic Vest, S",19,"$630,40",141,"$3373,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51168,"Half-Finger Gloves, S",3,"$44,08",141,"$3373,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51168,"Long-Sleeve Logo Jersey, XL",7,"$209,96",141,"$3373,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51168,"Short-Sleeve Classic Jersey, XL",18,"$507,78",141,"$3373,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51168,"Racing Socks, M",3,"$16,18",141,"$3373,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51168,"Classic Vest, M",13,"$469,21",141,"$3373,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51168,"Half-Finger Gloves, L",7,"$102,86",141,"$3373,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51168,AWC Logo Cap,17,"$79,85",141,"$3373,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51168,"Long-Sleeve Logo Jersey, L",13,"$369,39",141,"$3373,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51168,"Long-Sleeve Logo Jersey, M",6,"$179,96",141,"$3373,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51168,"Short-Sleeve Classic Jersey, L",5,"$161,97",141,"$3373,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51168,"Half-Finger Gloves, M",15,"$191,94",141,"$3373,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51168,"Racing Socks, L",2,"$10,79",141,"$3373,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51168,"Short-Sleeve Classic Jersey, S",13,"$398,94",141,"$3373,31",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51169,"Long-Sleeve Logo Jersey, M",11,"$312,56",124,"$3193,81",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51169,"Half-Finger Gloves, L",4,"$58,78",124,"$3193,81",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51169,"Short-Sleeve Classic Jersey, L",7,"$226,76",124,"$3193,81",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51169,"Long-Sleeve Logo Jersey, XL",5,"$149,97",124,"$3193,81",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51169,"Short-Sleeve Classic Jersey, XL",17,"$479,57",124,"$3193,81",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51169,"Classic Vest, S",23,"$763,11",124,"$3193,81",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51169,AWC Logo Cap,14,"$71,54",124,"$3193,81",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51169,"Short-Sleeve Classic Jersey, S",10,"$323,94",124,"$3193,81",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51169,"Half-Finger Gloves, M",8,"$117,55",124,"$3193,81",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51169,"Classic Vest, M",5,"$190,50",124,"$3193,81",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51169,"Long-Sleeve Logo Jersey, L",18,"$470,16",124,"$3193,81",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51169,"Half-Finger Gloves, S",2,"$29,39",124,"$3193,81",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51172,"Long-Sleeve Logo Jersey, XL",1,"$29,99",2,"$59,99",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51172,"Long-Sleeve Logo Jersey, M",1,"$29,99",2,"$59,99",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51173,"Short-Sleeve Classic Jersey, S",1,"$32,39",8,"$196,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51173,"Long-Sleeve Logo Jersey, XL",3,"$89,98",8,"$196,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51173,"Long-Sleeve Logo Jersey, M",1,"$29,99",8,"$196,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51173,"Half-Finger Gloves, S",3,"$44,08",8,"$196,45",3199,"$82062,72",64569,"$1780769,91"
"30 maja, 2013",SO51175,"Racing Socks, L",4,"$21,58",4,"$21,58",3199,"$82062,72",64569,"$1780769,91"
"30 czerwca, 2013",SO51690,"Short-Sleeve Classic Jersey, XL",7,"$226,76",10,"$352,74",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51690,"Women's Mountain Shorts, S",3,"$125,98",10,"$352,74",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51691,"Women's Mountain Shorts, S",6,"$251,96",6,"$251,96",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51693,"Racing Socks, L",3,"$16,18",13,"$70,12",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51693,"Racing Socks, M",10,"$53,94",13,"$70,12",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51694,"Women's Mountain Shorts, L",6,"$251,96",8,"$335,95",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51694,"Women's Mountain Shorts, M",2,"$83,99",8,"$335,95",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51696,"Women's Mountain Shorts, S",3,"$125,98",6,"$251,96",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51696,"Women's Mountain Shorts, L",3,"$125,98",6,"$251,96",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51698,"Long-Sleeve Logo Jersey, L",3,"$89,98",45,"$1102,58",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51698,"Classic Vest, S",5,"$190,50",45,"$1102,58",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51698,"Long-Sleeve Logo Jersey, M",3,"$89,98",45,"$1102,58",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51698,AWC Logo Cap,4,"$21,58",45,"$1102,58",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51698,"Short-Sleeve Classic Jersey, L",6,"$194,36",45,"$1102,58",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51698,"Racing Socks, L",5,"$26,97",45,"$1102,58",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51698,"Classic Vest, M",3,"$114,30",45,"$1102,58",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51698,"Short-Sleeve Classic Jersey, S",4,"$129,58",45,"$1102,58",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51698,"Half-Finger Gloves, M",2,"$29,39",45,"$1102,58",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51698,"Short-Sleeve Classic Jersey, XL",6,"$194,36",45,"$1102,58",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51698,"Racing Socks, M",4,"$21,58",45,"$1102,58",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51700,"Half-Finger Gloves, M",4,"$58,78",38,"$698,81",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51700,"Short-Sleeve Classic Jersey, L",3,"$97,18",38,"$698,81",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51700,AWC Logo Cap,4,"$21,58",38,"$698,81",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51700,"Long-Sleeve Logo Jersey, M",2,"$59,99",38,"$698,81",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51700,"Short-Sleeve Classic Jersey, S",1,"$32,39",38,"$698,81",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51700,"Racing Socks, L",8,"$43,15",38,"$698,81",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51700,"Long-Sleeve Logo Jersey, L",2,"$59,99",38,"$698,81",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51700,"Classic Vest, S",3,"$114,30",38,"$698,81",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51700,"Short-Sleeve Classic Jersey, XL",2,"$64,79",38,"$698,81",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51700,"Classic Vest, M",3,"$114,30",38,"$698,81",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51700,"Racing Socks, M",6,"$32,36",38,"$698,81",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51703,"Half-Finger Gloves, S",9,"$132,25",123,"$2703,94",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51703,"Short-Sleeve Classic Jersey, S",3,"$97,18",123,"$2703,94",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51703,"Racing Socks, L",5,"$26,97",123,"$2703,94",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51703,"Classic Vest, M",7,"$266,70",123,"$2703,94",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51703,"Half-Finger Gloves, M",18,"$230,33",123,"$2703,94",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51703,"Short-Sleeve Classic Jersey, XL",4,"$129,58",123,"$2703,94",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51703,"Half-Finger Gloves, L",7,"$102,86",123,"$2703,94",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51703,"Long-Sleeve Logo Jersey, XL",5,"$149,97",123,"$2703,94",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51703,AWC Logo Cap,9,"$48,55",123,"$2703,94",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51703,"Racing Socks, M",4,"$21,58",123,"$2703,94",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51703,"Long-Sleeve Logo Jersey, L",20,"$522,40",123,"$2703,94",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51703,"Short-Sleeve Classic Jersey, L",7,"$226,76",123,"$2703,94",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51703,"Long-Sleeve Logo Jersey, M",17,"$444,04",123,"$2703,94",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51703,"Classic Vest, S",8,"$304,80",123,"$2703,94",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51704,"Classic Vest, S",6,"$228,60",61,"$1697,09",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51704,"Short-Sleeve Classic Jersey, L",9,"$291,55",61,"$1697,09",4937,"$129210,60",64569,"$1780769,91"
"30 czerwca, 2013",SO51704,"Classic Vest, M",4,"$152,40",61,"$1697,09",4937,"$129210,60",64569,"$1780769,91"
